"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YKR039W",1832.89859326106,1450.74332110551,1800.22623187321,1540.02908190545,1444.00053889824,1440.62922704275,300.975818298636,384.136111421951,525.816529923466,352.651721476924,397.922156567438,398.315796752649,989.028760710607,2.01395758864558,0.122967161331092,16.3780115507663,3.90877061942533e-35,5.64609441176139e-33
"YPR064W",158.214373685401,118.965163486881,121.861468003725,122.786927990082,148.877574940671,149.656131665512,17.4033636431184,23.8056181726279,27.1974067201793,10.686415802331,18.9486741222589,16.3579382649959,77.8967547081486,2.86062673962416,0.1922665395937,14.8784429452429,5.95341565014758e-35,8.42036226017748e-33
"YML122C",112.690426540073,98.9621713961666,165.066897568682,130.728371093918,107.460505220334,111.864179224726,10.2372727312461,7.57451487310889,7.55483520004979,14.6938217282052,14.2115055916942,14.7221444384963,66.3138871338917,3.37627939444143,0.239325650360439,14.1074698401803,1.42443067015411e-33,1.97356322850536e-31
"YDR055W",542.555894666445,631.673434443617,662.483253329343,529.022286763237,636.927369483022,638.68399624928,1928.70218256677,2500.67198167924,3496.37773058304,2556.7249807077,2643.34004005512,2065.18970595573,1569.36273804021,-2.06103909747196,0.133844025910952,-15.3988127855867,9.83486251547761e-32,1.33537763235155e-29
"YOL155C",574.646545932824,789.591793054521,782.129058278455,538.185490344586,627.972327381327,482.225313144427,2066.90536443859,2687.87070640036,3292.3971801817,3071.00874119488,3070.86949993859,3093.28612591072,1756.42401218341,-2.18918677752195,0.144864003201983,-15.1120135377564,1.01423282363969e-31,1.35012287052742e-29
"YGR233C",399.267405290988,327.417396853275,364.476572483869,375.080466596568,322.381515661002,383.210397749568,859.930909424673,943.568138478708,1012.34791680667,877.621897766436,1020.8598183367,939.763553324013,652.160499064373,-1.37426802680524,0.076636977463807,-17.9321793771716,1.90888158416456e-30,2.49219174517176e-28
"YGL028C",343.2953391287,479.019021119743,437.593453286104,369.582544447758,383.947430110152,362.802743431544,1179.33381863955,1283.33923421531,1222.37233536806,1310.42173776084,1072.96867217291,1486.93658828812,827.634409830733,-1.67340651772985,0.103226457385118,-16.2110234151182,3.04188914300477e-30,3.89648780978478e-28
"YER037W",180.603200150316,177.921350701619,188.331359642121,155.163580644183,143.280673627112,192.738957448008,619.35500024039,590.812160102494,729.79708032481,554.357819745922,746.104043563946,506.278189301622,398.728617957712,-1.84905258805241,0.119392999582896,-15.4871105886622,6.61638964418456e-30,8.31827209154981e-28
"YLL052C",15.6721785254407,22.1085702055266,22.1566305461319,28.1004909828047,25.7457460423717,17.3842981227615,114.657454589956,111.453575990031,111.811560960737,125.56538567739,125.534966059966,153.764619690961,72.8296231161731,-2.51045665458393,0.178147027245391,-14.0920490978829,7.74864167322215e-30,9.5646415126373e-28
"YDR342C",426.880291264383,380.056849723576,449.779600086477,306.050999617069,319.023374872867,417.223154946275,1826.32945525431,2516.90308497875,4250.35028354801,2165.33500194733,3732.88880208501,1889.34186960702,1556.68023066092,-2.83274680223533,0.208201567789115,-13.6057899674636,1.94269445833488e-29,2.35517012100634e-27
